0.0995039	0.362681
0.924886	0.552801
0.924063	0.72093
0.258753	0.858579
0.132313	0.790095
0.625986	0.945025
0.40198	0.0790307
0.344565	0.0975465
0.848352	0.246148
0.371447	0.913758
0.0648155	0.353456
0.449394	0.961115
0.10468	0.353425
0.903034	0.295524
0.13814	0.718894
0.872537	0.731582
0.82173	0.813283
0.890206	0.684561
0.866202	0.249164
0.433632	0.0596544
0.798644	0.815259
0.0774862	0.310631
0.118925	0.774786
0.144449	0.762175
0.413932	0.956157
0.136002	0.779604
0.262802	0.910738
0.185411	0.20906
0.664836	0.900852
0.208414	0.820126
0.788057	0.871225
0.948683	0.509509
0.529306	0.0482018
0.127549	0.713588
0.272454	0.134334
0.0873677	0.389043
0.247328	0.837318
0.750574	0.89988
0.283745	0.900944
0.163399	0.239468
0.810724	0.831387
0.778315	0.14603
0.385907	0.932158
0.168194	0.838745
0.908329	0.277907
0.62528	0.073777
0.57161	0.0444766
0.0838111	0.612816
0.0560806	0.546813
0.670501	0.107076
0.784127	0.814282
0.50765	0.069665
0.801343	0.1781
0.570242	0.0560196
0.457128	0.94785
0.174617	0.785078
0.128442	0.728923
0.338733	0.0859129
0.0329309	0.469439
0.858465	0.224284
0.852547	0.761727
0.905617	0.705099
0.843681	0.750192
0.0625046	0.515115
0.530966	0.947706
0.0870239	0.610991
0.218826	0.812413
0.89812	0.709069
0.890597	0.262741
0.5769	0.962926
0.892944	0.710977
0.768317	0.103254
0.292385	0.110343
0.458496	0.934867
0.302487	0.905185
0.80757	0.823419
0.702986	0.0860302
0.639849	0.935537
0.504318	0.0697546
0.939054	0.674899
0.464982	0.960691
0.0755291	0.416777
0.742241	0.844506
0.818957	0.205415
0.111248	0.746899
0.179699	0.20057
0.703225	0.0975062
0.846983	0.246382
0.546852	0.93944
0.105714	0.726908
0.473728	0.953985
0.32117	0.908002
0.0451333	0.555297
0.881729	0.221584
0.457134	0.0530516
0.301772	0.874764
0.152663	0.801883
0.254427	0.14901
0.0974813	0.367594
0.408813	0.926625
0.716971	0.124938
0.154269	0.799586
0.0543483	0.432665
0.140938	0.746216
0.152248	0.824957
0.758976	0.110153
0.336829	0.0790915
0.945818	0.365035
0.615335	0.92957
0.278163	0.0880791
0.48028	0.0717595
0.932629	0.69096
0.474387	0.0259729
0.349025	0.0550051
0.470694	0.956831
0.0310264	0.461514
0.944688	0.370312
0.11628	0.310842
0.570657	0.0305042
0.684601	0.0845912
0.233168	0.857143
0.707927	0.133184
0.712449	0.124036
0.896041	0.762218
0.25502	0.113809
0.794066	0.872735
0.0648723	0.307937
0.303928	0.109507
0.555962	0.0577062
0.429996	0.934654
0.655743	0.0648518
0.2245	0.174703
0.70251	0.0783787
0.749085	0.879009
0.103312	0.361994
0.937865	0.691885
0.971231	0.476185
0.933212	0.494654
0.647822	0.944509
0.444098	0.952811
0.0434669	0.54869
0.0971449	0.715108
0.820478	0.776135
0.296539	0.933398
0.613916	0.0855888
0.490513	0.0457679
0.142156	0.219529
0.0909584	0.737261
0.0760008	0.34474
0.0448946	0.5435
0.611527	0.933427
0.46945	0.0383465
0.522578	0.974157
0.877683	0.217737
0.940115	0.52068
0.0670357	0.66892
0.937079	0.489481
0.705547	0.125183
0.873345	0.301513
0.525619	0.0776404
0.264111	0.914238
0.128471	0.212617
0.134986	0.714456
0.860994	0.72834
0.927735	0.435318
0.945581	0.376475
0.889076	0.693273
0.840709	0.791754
0.133946	0.225189
0.647347	0.955485
0.17714	0.197738
0.491645	0.0710846
0.377583	0.0413246
0.918861	0.292066
0.357354	0.0441685
0.732186	0.851937
0.701251	0.921683
0.444878	0.067372
0.522517	0.945044
0.583384	0.936939
0.135849	0.214981
0.874737	0.699156
0.676925	0.0754717
0.0732227	0.653936
0.591246	0.0769351
0.167122	0.818037
0.521988	0.0583194
0.225315	0.875232
0.137158	0.221612
0.345397	0.0892869
0.450644	0.971684
0.200266	0.867367
0.299582	0.0697752
0.932668	0.352124
0.0343587	0.467372
0.125946	0.778888
0.828749	0.784584
0.505443	0.974052
0.894403	0.23564
0.407087	0.910783
0.357714	0.0952198
0.903948	0.65965
0.932861	0.593986
0.887706	0.66966
0.524481	0.946996
0.0707152	0.509665
0.671748	0.07381
0.466173	0.972443
0.450887	0.0645855
0.385195	0.965349
0.19473	0.83141
0.817705	0.169308
0.325821	0.0689345
0.916424	0.339282
0.885207	0.676243
0.610279	0.95878
0.328193	0.947886
0.93862	0.386154
0.186995	0.830862
0.888128	0.767762
0.464394	0.0623604
0.871794	0.246676
0.965818	0.505842
0.0438173	0.436561
0.869029	0.766644
0.33563	0.940716
0.942313	0.45867
0.887711	0.762849
0.687208	0.902625
0.415003	0.952494
0.386032	0.0453164
0.05714	0.351842
0.184993	0.17468
0.0307858	0.417731
0.891578	0.74441
0.060952	0.4198
0.666504	0.933865
0.477187	0.074403
0.456597	0.0236364
0.847519	0.255918
0.286662	0.921149
0.261729	0.887102
0.530074	0.957978
0.113923	0.708788
0.0629161	0.430917
0.938932	0.630424
0.237157	0.900405
0.473907	0.957581
0.931735	0.674419
0.968016	0.449913
0.724275	0.894633
0.968316	0.48399
0.971474	0.563232
0.752951	0.852658
0.963738	0.543854
0.665194	0.910799
0.797477	0.188775
0.057452	0.595392
0.759155	0.112231
0.607243	0.930368
0.970457	0.470614
0.612307	0.0484727
0.220215	0.15657
0.937189	0.341591
0.512529	0.0797623
0.768021	0.13563
0.538583	0.962743
0.887207	0.283791
0.503059	0.92026
0.328907	0.933971
0.82538	0.156036
0.620689	0.917617
0.395425	0.907786
0.950405	0.45172
0.869412	0.210391
0.158911	0.809986
0.281424	0.900088
0.108268	0.656163
0.946729	0.667575
0.93529	0.412157
0.103068	0.262111
0.50384	0.0427798
0.0558426	0.546967
0.175332	0.799901
0.937268	0.654911
0.215217	0.151571
0.112409	0.264056
0.580886	0.94756
0.961889	0.470296
0.258515	0.8622
0.118032	0.768936
0.507465	0.960577
0.0656085	0.681278
0.239416	0.864056
0.375018	0.922922
0.897916	0.267447
0.322608	0.0807532
0.926978	0.719049
0.0621397	0.381965
0.475222	0.0526502
0.891516	0.710758
0.0755312	0.453146
0.089404	0.613858
0.107707	0.238498
0.234953	0.854035
0.592428	0.937944
0.770103	0.128783
0.70131	0.921142
0.771992	0.872443
0.450404	0.933935
0.65746	0.927805
0.869146	0.728942
0.173014	0.840963
0.0609051	0.632319
0.0228174	0.492164
0.240725	0.860129
0.598856	0.96942
0.0344809	0.520237
0.452553	0.0657147
0.0592292	0.465693
0.901746	0.638559
0.0975939	0.260479
0.591542	0.0429072
0.606471	0.954365
0.666572	0.0771963
0.313624	0.0804752
0.328609	0.923912
0.196636	0.862916
0.229199	0.143129
0.565245	0.0776374
0.851892	0.751974
0.70019	0.0920011
0.363958	0.0455168
0.760465	0.127659
0.378291	0.943244
0.118419	0.268454
0.844067	0.228274
0.311355	0.936348
0.388175	0.0634808
0.88411	0.237121
0.292969	0.929556
0.508421	0.0358301
0.884823	0.225577
0.911388	0.701676
0.0758301	0.477315
0.230075	0.865555
0.931972	0.656421
0.721004	0.917199
0.358901	0.0447603
0.0626871	0.581713
0.794776	0.805875
0.404478	0.0599023
0.874113	0.22025
0.870425	0.241134
0.240366	0.834553
0.91762	0.442775
0.72792	0.1461
0.956478	0.528347
0.921021	0.599007
0.776811	0.86224
0.0281724	0.494284
0.226519	0.109558
0.346171	0.0940908
0.369248	0.95099
0.843349	0.173388
0.640445	0.958173
0.094225	0.639382
0.0829186	0.612969
0.360561	0.950103
0.926552	0.560465
0.73577	0.0838859
0.500087	0.965523
0.0929563	0.316087
0.950883	0.489769
0.920602	0.557999
0.92279	0.332691
0.857158	0.256628
0.145582	0.790364
0.935776	0.583207
0.645451	0.101426
0.101704	0.341626
0.0917088	0.349995
0.423212	0.916412
0.218768	0.837529
0.514424	0.929289
0.668893	0.0795083
0.485398	0.0761148
0.260956	0.888481
0.306831	0.909518
0.130021	0.265715
0.386391	0.07454
0.793193	0.188894
0.930825	0.368671
0.506036	0.940519
0.870845	0.287903
0.932554	0.44094
0.615698	0.0441242
0.0595978	0.660053
0.514546	0.975016
0.0663048	0.384619
0.510028	0.0348318
0.417797	0.919569
0.0830182	0.287006
0.486757	0.924057
0.803423	0.134085
0.956357	0.497944
0.692098	0.0953896
0.891097	0.674703
0.736114	0.874272
0.875334	0.745459
0.198537	0.802986
0.788373	0.178161
0.0491847	0.648013
0.855608	0.203701
0.974799	0.446913
0.274061	0.137617
0.705713	0.922727
0.0527488	0.548797
0.442731	0.973628
0.448321	0.935006
0.726253	0.129913
0.592972	0.0759341
0.823238	0.161202
0.922687	0.601913
0.121836	0.693045
0.915418	0.435764
0.235845	0.845665
0.889079	0.748152
0.0468557	0.503801
0.3771	0.922742
0.784205	0.129409
0.0227595	0.519331
0.54317	0.0549535
0.0636413	0.619603
0.863704	0.280971
0.283089	0.881408
0.826155	0.190213
0.918035	0.412947
0.0576853	0.516161
0.0644027	0.415427
0.866765	0.719721
0.913926	0.349143
0.0540555	0.510231
0.955818	0.437184
0.84371	0.237783
0.933917	0.347933
0.318135	0.891227
0.537749	0.941208
0.864002	0.278452
0.0491824	0.608881
0.807805	0.786794
0.850611	0.226587
0.766993	0.859069
0.372043	0.928724
0.068748	0.447607
0.92315	0.374539
0.873845	0.714328
0.238185	0.171245
0.847314	0.805945
0.670737	0.0850398
0.616296	0.0822645
0.668286	0.887423
0.411022	0.0485341
0.240667	0.889926
0.900739	0.717526
0.169741	0.832466
0.764751	0.171469
0.882386	0.26625
0.895562	0.714511
0.951832	0.445474
0.0960115	0.664637
0.370623	0.0691219
0.186758	0.846966
0.918224	0.597066
0.88848	0.678854
0.0534606	0.512615
0.457312	0.0510989
0.848169	0.183017
0.826132	0.798299
0.693408	0.112532
0.312604	0.930474
0.101848	0.766767
0.177615	0.175971
0.536858	0.971132
0.714517	0.879557
0.0738144	0.599404
0.184993	0.174633
0.0539374	0.525604
0.873342	0.255016
0.0614846	0.371359
0.215494	0.811305
0.601114	0.923029
0.801758	0.152068
0.495927	0.0414215
0.883606	0.767909
0.618666	0.917545
0.0883391	0.71445
0.838649	0.172013
0.234181	0.871811
0.926596	0.299869
0.899842	0.652306
0.770503	0.836662
0.898118	0.677302
0.959513	0.535511
0.170951	0.170757
0.750588	0.140478
0.447257	0.0525274
0.3805	0.0625477
0.238522	0.8318
0.472365	0.0423358
0.0460748	0.379801
0.934812	0.382944
0.221821	0.139645
0.0324544	0.461208
0.144059	0.20723
0.921003	0.29457
0.158042	0.208963
0.926673	0.589929
0.160899	0.235994
0.0591107	0.473389
0.930116	0.461179
0.0310324	0.560791
0.0575622	0.44715
0.257518	0.109489
0.300537	0.129681
0.891695	0.718768
0.474265	0.977648
0.94583	0.569593
0.944878	0.564738
0.596123	0.0322478
0.614927	0.0746251
0.111575	0.245385
0.185032	0.832103
0.670788	0.932252
0.170773	0.182806
0.625397	0.0447072
0.795788	0.810282
0.756659	0.165998
0.935348	0.394953
0.940661	0.688943
0.0612583	0.568448
0.900948	0.240066
0.233305	0.16096
0.94315	0.529292
0.952314	0.548584
0.0529784	0.408809
0.852963	0.746018
0.835083	0.242255
0.0429833	0.419902
0.0856946	0.269024
0.706557	0.10871
0.089054	0.730799
0.0454255	0.466939
0.467836	0.925362
0.606827	0.946374
0.706856	0.125084
0.0507923	0.665594
0.0663238	0.704851
0.846001	0.743348
0.832202	0.825987
0.822148	0.842998
0.470344	0.0728096
0.0275771	0.487871
0.654492	0.0457832
0.484081	0.950679
0.0669772	0.685239
0.0206765	0.509696
0.49747	0.973979
0.273108	0.119567
0.739328	0.881542
0.962899	0.450551
0.405964	0.0369459
0.0521517	0.514296
0.766934	0.859681
0.919873	0.310075
0.935539	0.603577
0.827166	0.182145
0.0539413	0.59079
0.11675	0.215225
0.752728	0.106104
0.0653007	0.508909
0.23061	0.86267
0.0809982	0.336036
0.828296	0.168462
0.34034	0.101139
0.401259	0.951751
0.0631698	0.694332
0.109524	0.762379
0.848088	0.807861
0.791643	0.136945
0.0650146	0.701178
0.193835	0.78779
0.0337677	0.533002
0.160718	0.185581
0.348668	0.0651951
0.072794	0.449559
0.75545	0.855318
0.539542	0.0801645
0.454457	0.0658367
0.418105	0.0841278
0.922378	0.400133
0.0278793	0.567694
0.888634	0.270776
0.256254	0.852968
0.0876799	0.635286
0.922505	0.537937
0.804239	0.847747
0.806916	0.843876
0.630803	0.91146
0.0690579	0.655453
0.734225	0.12702
0.600401	0.940827
0.0481665	0.535187
0.20528	0.133845
0.175512	0.835061
0.118389	0.76147
0.118895	0.265133
0.752015	0.115645
0.196835	0.20033
0.204189	0.802571
0.620926	0.904769
0.932153	0.696488
0.880748	0.724356
0.143913	0.742691
0.787401	0.848567
0.86287	0.252924
0.660495	0.931737
0.0890472	0.615548
0.521505	0.940645
0.339505	0.0601001
0.0528741	0.655319
0.155007	0.206494
0.943933	0.676755
0.0463225	0.541802
0.89544	0.667148
0.751601	0.162104
0.474625	0.024238
0.856531	0.722562
0.0946195	0.269624
0.0388859	0.556023
0.0868493	0.676604
0.948204	0.468619
0.160043	0.838441
0.927195	0.363336
0.580886	0.955402
0.0521434	0.37382
0.3414	0.909737
0.218354	0.875778
0.343493	0.0902527
0.252164	0.115211
0.352416	0.0572699
0.513835	0.0265218
0.751065	0.143677
0.0779206	0.612297
0.0600637	0.489983
0.198914	0.139708
0.581308	0.0356837
0.859239	0.226771
0.578155	0.0563136
0.242942	0.130356
0.0440555	0.440031
0.922912	0.388201
0.400848	0.0594272
0.498545	0.039352
0.658065	0.0969354
0.749682	0.899446
0.964813	0.607051
0.284233	0.108097
0.406918	0.0789367
0.293681	0.903142
0.171429	0.204259
0.792417	0.145881
0.935122	0.601528
0.570124	0.0796266
0.283982	0.878493
0.750813	0.908319
0.713457	0.0741912
0.130198	0.245598
0.741128	0.130256
0.0897039	0.652975
0.736116	0.908176
0.714278	0.86639
0.424463	0.950398
0.904221	0.247819
0.0805211	0.318241
0.854001	0.194893
0.871231	0.782804
0.0631042	0.592309
0.92929	0.582537
0.0339423	0.468086
0.551968	0.931806
0.8878	0.247323
0.11648	0.683506
0.930229	0.360537
0.38305	0.924684
0.0682657	0.341452
0.887646	0.672307
0.17934	0.162706
0.430411	0.914703
0.66335	0.92859
0.813243	0.177828
0.702748	0.0829519
0.960228	0.554497
0.422497	0.912969
0.783116	0.827828
0.263632	0.859331
0.690184	0.918462
0.570771	0.952981
0.403877	0.967541
0.0557259	0.584372
0.120587	0.708256
0.866708	0.763056
0.957423	0.412722
0.450763	0.96571
0.265671	0.128373
0.864091	0.783213
0.0479868	0.514662
0.279165	0.92051
0.681733	0.887774
0.244594	0.895442
0.52776	0.0700639
0.90175	0.704293
0.0467922	0.436652
0.805073	0.870245
0.207344	0.833282
0.543466	0.0265841
0.799141	0.158114
0.916124	0.288652
0.403408	0.0822
0.155303	0.177194
0.0932159	0.680117
0.73302	0.870115
0.822585	0.183412
0.918503	0.275717
0.889585	0.248833
0.417918	0.94674
0.952258	0.600513
0.65044	0.938934
0.655742	0.063944
0.0544159	0.568756
0.0764244	0.465272
0.30934	0.080179
0.518419	0.0620457
0.113806	0.741911
0.062149	0.53821
0.393463	0.925478
0.394066	0.0609161
0.929639	0.435041
0.655198	0.920139
0.798884	0.842215
0.111185	0.691114
0.278522	0.120582
0.0508474	0.592041
0.425473	0.926208
0.229362	0.879681
0.53972	0.0786735
0.356691	0.900029
0.0435824	0.490013
0.577555	0.961205
0.973555	0.536177
0.878669	0.789189
0.751526	0.889567
0.956424	0.62127
0.968671	0.456144
0.90625	0.35077
0.635863	0.94461
0.11315	0.71541
0.820442	0.168825
0.376988	0.0380821
0.245977	0.128692
0.932686	0.64573
0.392639	0.0817268
0.177256	0.149823
0.251555	0.888768
0.528472	0.0289439
0.170892	0.173467
0.908273	0.338962
0.927369	0.288903
0.856026	0.234802
0.504907	0.9775
0.127162	0.209562
0.333261	0.114256
0.416022	0.0796738
0.0948645	0.38818
0.900175	0.238971
0.725881	0.874257
0.0669623	0.434748
0.91924	0.667144
0.695123	0.935883
0.0780972	0.579438
0.348244	0.937181
0.702036	0.112911
0.910531	0.302081
0.686254	0.87714
0.911209	0.696351
0.565183	0.0335919
0.0486428	0.540357
0.0653538	0.401013
0.0546519	0.534417
0.620451	0.922295
0.948205	0.475561
0.377585	0.0717927
0.063874	0.529665
0.075367	0.693576
0.928264	0.32555
0.407273	0.0302253
0.940422	0.675721
0.851179	0.760122
0.454157	0.0235105
0.035782	0.387559
0.25203	0.870014
0.196061	0.189946
0.67293	0.933965
0.867031	0.197241
0.485448	0.926771
0.089523	0.612415
0.632471	0.938902
0.905678	0.731606
0.220511	0.135417
0.12871	0.2254
0.256612	0.874467
0.709057	0.126217
0.33926	0.94073
0.916243	0.299676
0.0772606	0.518622
0.918529	0.7229
0.773597	0.850994
0.0969065	0.706755
0.426903	0.95432
0.506869	0.939342
0.0557782	0.464917
0.856476	0.790559
0.218529	0.818907
0.135373	0.211125
0.474146	0.969769
0.911247	0.324589
0.340448	0.90579
0.582498	0.0468803
0.917017	0.309239
0.959573	0.539877
0.928206	0.366131
0.638539	0.924813
0.889705	0.268122
0.332368	0.102208
0.249232	0.844718
0.178664	0.798473
0.938277	0.629828
0.861561	0.25372
0.199452	0.196515
0.833116	0.17428
0.277796	0.914209
0.103365	0.261916
0.106404	0.324734
0.804615	0.161929
0.535197	0.0617672
0.749515	0.0955239
0.755512	0.885941
0.303035	0.102507
0.0781434	0.356393
0.894847	0.691439
0.0400071	0.399157
0.638609	0.101703
0.916778	0.289294
0.0445314	0.439809
0.956958	0.600065
0.114671	0.280128
0.0616152	0.567101
0.15852	0.245603
0.500212	0.0676387
0.644726	0.906143
0.538582	0.940008
0.833094	0.803482
0.0854052	0.40564
0.127344	0.265024
0.9175	0.429285
0.922731	0.340511
0.958914	0.466715
0.0952796	0.363596
0.921423	0.362853
0.0411994	0.438247
0.0744587	0.427476
0.90288	0.697248
0.853702	0.176586
0.857215	0.21805
0.154772	0.254037
0.889644	0.249223
0.747599	0.897113
0.136324	0.190959
0.150696	0.755282
0.0727906	0.391394
0.935107	0.345911
0.719589	0.126038
0.166112	0.839566
0.0296561	0.429652
0.157267	0.190572
0.460704	0.0502175
0.0553004	0.434248
0.918328	0.345618
0.545312	0.0537476
0.151472	0.785654
0.87203	0.216062
0.69091	0.122057
0.277854	0.896833
0.930475	0.49765
0.668832	0.0640682
0.279401	0.89701
0.0557267	0.598616
0.937149	0.656964
0.592017	0.0379113
0.174939	0.200135
0.672047	0.0880474
0.6655	0.0621465
0.142274	0.191547
0.764572	0.168437
0.916957	0.291897
0.174285	0.200909
0.291064	0.911026
0.825858	0.195948
0.967424	0.492603
0.873282	0.256974
0.364605	0.912618
0.643359	0.940124
0.954865	0.424354
0.0873796	0.589289
0.0965293	0.367419
0.550665	0.0265574
0.364308	0.929866
0.681139	0.908708
0.803227	0.837298
0.180094	0.835609
0.498545	0.0453314
0.87331	0.715787
0.358606	0.0951609
0.928343	0.665995
0.143646	0.262705
0.414646	0.962481
0.373002	0.0414185
0.0552496	0.579906
0.0696525	0.648795
0.509493	0.0439144
0.183486	0.849378
0.854241	0.23452
0.927442	0.524311
0.0671355	0.346839
0.128327	0.784955
0.220931	0.182421
0.944759	0.55967
0.721717	0.905075
0.963207	0.625049
0.0770839	0.549438
0.410836	0.926509
0.925546	0.655327
0.147959	0.754732
0.919227	0.447513
0.782165	0.847987
0.116339	0.314629
0.512225	0.970466
0.596533	0.935364
0.69774	0.921354
0.886757	0.733122
0.212006	0.1851
0.216227	0.121675
0.153912	0.803468
0.271903	0.869267
0.884315	0.6897
0.303213	0.0929937
0.144034	0.773454
0.146978	0.263398
0.932427	0.301618
0.50562	0.954654
0.877177	0.72215
0.468431	0.923517
0.488431	0.0556832
0.867657	0.703907
0.624318	0.9127
0.881583	0.765982
0.598385	0.0636361
0.532401	0.0708374
0.710294	0.91548
0.0710185	0.607848
0.282315	0.869866
0.155546	0.256665
0.0849417	0.614661
0.0744562	0.384564
0.859242	0.278511
0.893511	0.244152
0.890388	0.757499
0.379598	0.905242
0.160395	0.757
0.936548	0.558349
0.627234	0.914318
0.32945	0.0581945
0.0743425	0.473904
0.293812	0.0943998
0.699645	0.934327
0.92946	0.429277
0.808362	0.14595
0.974623	0.483842
0.936779	0.448837
0.213493	0.178868
0.939339	0.47755
0.538171	0.045258
0.67889	0.0986881
0.40049	0.0333107
0.937374	0.448738
0.795491	0.810249
0.0935755	0.723405
0.445593	0.0800662
0.138678	0.755799
0.958856	0.496268
0.635921	0.929042
0.414651	0.043789
0.139989	0.787936
0.846387	0.227142
0.332723	0.0720449
0.528766	0.97373
0.317124	0.902465
0.416728	0.941241
0.945644	0.439429
0.949991	0.498328
0.93939	0.323409
0.919346	0.444364
0.123029	0.740235
0.135496	0.276293
0.0756003	0.614696
0.201652	0.170444
0.935346	0.365213
0.835296	0.82566
0.873459	0.218895
0.0751696	0.374765
0.671513	0.110646
0.0949207	0.331414
0.0808865	0.459163
0.96867	0.4437
0.930428	0.70015
0.526208	0.977528
0.311652	0.937774
0.0532868	0.591047
0.245366	0.873002
0.552027	0.920315
0.0652888	0.308601
0.65246	0.900054
0.179939	0.227283
0.953734	0.403342
0.864624	0.734466
0.078326	0.42429
0.946252	0.65349
0.0968796	0.254743
0.461949	0.968936
0.77562	0.842364
0.719466	0.0731422
0.0802369	0.541659
0.0796354	0.432745
0.179856	0.836702
0.0884976	0.379752
0.487709	0.922792
0.166075	0.225181
0.503063	0.97578
0.931313	0.581866
0.505858	0.955314
0.3354	0.0621243
0.323846	0.881513
0.0714919	0.564707
0.0541148	0.506872
0.227336	0.834748
0.430062	0.0547482
0.153254	0.741388
0.106959	0.658118
0.903334	0.333514
0.0699301	0.315972
0.268812	0.918415
0.230552	0.890455
0.0981937	0.342033
0.0332274	0.452762
0.0817845	0.55151
0.93779	0.43821
0.263589	0.144212
0.379071	0.0542208
0.0286477	0.482111
0.527701	0.0766002
0.0955749	0.327377
0.68948	0.0844516
0.970285	0.572611
0.879349	0.220533
0.41007	0.0438046
0.223488	0.167815
0.178606	0.825882
0.0516775	0.544563
0.914698	0.32794
0.129188	0.26445
0.618081	0.0814501
0.931785	0.516114
0.28886	0.863138
0.713817	0.117479
0.129784	0.280677
0.130172	0.792999
0.199215	0.204378
0.0521446	0.394192
0.895774	0.269662
0.286064	0.875715
0.122523	0.240908
